"delta","eta","t1","t2","t","t2opt","t2opt_true","t_true","a2true","a1true","y1","y2","cen","x1","x2","a1","a2"
1,1,284.586832947675,331.551254174686,689.990126197702,405.403293250028,131.178650073728,753.453296169235,1,1,284.586832947675,331.551254174686,2008.68537113594,0.449334067245945,1.80219989374746,0,0
1,1,431.428246042152,94.162086914673,528.367313265663,96.9390672235107,105.309175006302,849.169385294064,1,0,431.428246042152,94.162086914673,620.754702068326,0.634655254210811,1.4581299639307,0,0
1,0,601.23250975685,87.04934970207,698.658936419995,97.426426663145,93.7837517873972,845.548049664459,0,0,698.658936419995,0,1583.11773631722,0.628549995149951,1.17475540193263,1,1
1,1,1418.97704274884,64.4317359115113,1483.40877866035,64.4317359115113,87.5853575793556,832.342705177118,0,0,1418.97704274884,64.4317359115113,1772.74253840583,0.606063230389263,0.969316213112325,1,0
0,0,804.693030109371,75.7983147135578,880.491344822929,75.7983147135578,90.466356399974,892.215755570871,0,0,225.668775942177,0,225.668775942177,0.705297116821166,0.977962980186567,1,0
1,0,1036.23426777479,130.710996535849,1194.79400872128,158.559740946493,164.994664699632,1312.11808454156,1,0,1194.79400872128,0,1908.11431605835,1.25628281273646,1.78628536800388,1,0
0,0,2159.09458592959,184.870441606129,2343.96502753572,184.870441606129,102.966253776215,919.666739044531,0,0,1113.45179534983,0,1113.45179534983,0.748587663213257,1.36608334113844,1,0
1,0,467.317686705763,109.755858477111,577.073545182874,109.755858477111,79.2344488009585,657.73675415766,0,1,577.073545182874,0,1681.25089565292,0.177609563213773,1.06376098298933,1,0
1,1,651.739900403401,61.0024913872616,718.063677152622,66.3237767492212,114.608694489505,843.862212466784,1,0,651.739900403401,61.0024913872616,1239.8390898553,0.625698894138914,1.56726750163361,0,0
1,1,836.431385296914,145.386635194633,981.818020491547,145.386635194633,160.543673041672,907.418263143107,1,0,836.431385296914,145.386635194633,1794.32363721966,0.729433562743943,1.9496699286392,1,1
1,1,546.579512866376,125.914031369123,672.493544235499,125.914031369123,158.768919863697,940.478426717139,1,0,546.579512866376,125.914031369123,2157.29552026016,0.780555300540291,1.91660402594134,0,1
1,1,1124.68442154787,154.407397719443,1310.78705494734,186.102633399478,157.26564550839,1201.69800901052,1,0,1124.68442154787,154.407397719443,1826.60404314957,1.1307012044359,1.77340752973687,1,0
1,1,221.859670129191,142.374375712844,365.005963333676,143.146293204485,88.4288359550683,658.026097459798,1,1,221.859670129191,142.374375712844,1012.0889440659,0.178489184663631,1.41081419955008,1,0
1,0,823.069630948512,77.5424948964893,918.106013465672,95.0363825171596,150.425502786692,1017.67187802417,1,0,918.106013465672,0,1230.54012453649,0.893246892774478,1.80686736963689,1,0
1,1,1668.03879380614,107.283530835679,1781.12007845995,113.081284653813,116.423783008775,1287.64518317264,0,0,1668.03879380614,107.283530835679,3326.36299744636,1.22938627115684,1.29473651486915,1,1
1,0,685.335595904495,85.5723015092685,770.907897413764,85.5723015092685,93.9636106064896,802.615097926444,0,0,770.907897413764,0,1068.54445838835,0.554107527039014,1.25558442666661,0,0
1,0,367.676170258877,90.9764645093703,476.459629075784,108.783458816908,80.6833267500752,685.154955783865,0,1,476.459629075784,0,1086.09502695035,0.259290051006246,1.04248310273979,0,1
1,1,1641.76918133134,86.7473661203509,1729.5126480148,87.7434666834629,107.844808125791,1016.6503144314,0,0,1641.76918133134,86.7473661203509,3393.78105590558,0.89181213805452,1.37716530163307,1,1
1,0,265.804307679834,79.4779154866906,367.682696064193,101.878388384359,128.111631288007,638.6574870979,1,1,367.682696064193,0,1971.25429448206,0.118736593478825,1.89660128154792,0,0
0,0,3327.93938009141,116.994624450213,3444.93400454163,116.994624450213,142.099592867463,1165.90336366748,1,0,1343.72132192366,0,1343.72132192366,1.08750212139217,1.66284691696055,1,1
1,1,663.711897165069,142.362487812884,829.075671662127,165.363774497058,145.611947880311,1152.54322833854,1,0,663.711897165069,142.362487812884,2439.40609043699,1.07103754641023,1.69954241011292,1,0
1,0,613.57340140347,233.668944715793,847.242346119263,233.668944715793,163.645670002096,870.296784553195,1,0,847.242346119263,0,1051.15144548472,0.669763264495414,1.99596820294391,1,1
1,1,1619.35914006069,150.591774358914,1800.00631199368,180.647171932998,160.509205527969,1282.78240999439,1,0,1619.35914006069,150.591774358914,2433.68259345631,1.22398107932648,1.76394621555228,1,0
1,1,1318.85412594393,126.964775492138,1465.41683753234,146.562711588406,137.974085554694,1040.29249386252,1,0,1318.85412594393,126.964775492138,3262.61727698703,0.924653138131834,1.68708742531016,1,0
1,1,683.9294801438,160.769150587355,886.768013971475,202.838533827675,168.034553152356,1182.37875796721,1,0,683.9294801438,160.769150587355,1066.63050669895,1.10754797835601,1.86488154784311,0,0
1,1,457.25068101651,41.1809139021178,509.678342133675,52.4276611171645,77.3645538917801,680.168549580385,0,1,457.25068101651,41.1809139021178,870.111917015081,0.244681268972345,0.917081116512418,0,1
0,0,817.825439313158,115.273921710696,933.099361023855,115.273921710696,110.59248228279,882.551781164698,1,0,755.684954742901,0,755.684954742901,0.689739232324064,1.49866293119267,1,1
1,0,735.466123708872,154.876938800118,890.34306250899,154.876938800118,78.1774166682913,692.845008696791,0,1,890.34306250899,0,1167.25654129405,0.281612643003464,0.914990078448318,0,0
0,0,2649.91981008794,99.9327370168956,2763.58523302815,113.66542294021,112.84700743918,1331.87585962544,0,0,1309.27559777629,0,1309.27559777629,1.27763378325384,1.1424761663191,1,1
1,0,1180.51155324151,86.9798362179352,1292.18454861288,111.67299537137,178.067254236735,1268.28598437687,1,0,1292.18454861288,0,1834.10078133456,1.20774521328043,1.89979718467221,1,0
1,1,632.456689817133,180.041346076272,812.498035893405,180.041346076272,99.0191549823092,727.908351208946,1,1,632.456689817133,180.041346076272,1373.40150794503,0.380350298150443,1.47651028330438,0,1
1,1,719.094973092117,47.0971474882229,774.148533062886,55.0535599707684,79.3924466452785,652.035808599904,0,1,719.094973092117,47.0971474882229,1990.53851972535,0.160198963168077,1.08781181455124,0,1
1,1,461.571495191205,128.675105364531,603.585992743983,142.014497552779,114.758219090482,800.321693834779,1,0,461.571495191205,128.675105364531,1112.51766004414,0.550019663048442,1.59727696690243,1,0
1,0,493.220336698156,49.9134566949361,550.265288878168,57.0449521800119,82.4124768377049,678.427095801736,0,1,550.265288878168,0,1042.73255304433,0.239554048851132,1.13290209576953,1,1
1,1,892.119689913643,81.4157946159309,973.535484529574,81.4157946159309,93.057423300539,728.959621841223,0,1,892.119689913643,81.4157946159309,1665.05632037221,0.383236684107687,1.39415250739548,0,0
1,0,1107.99043508876,107.179049202506,1215.16948429127,107.179049202506,100.068612986258,928.139412843998,0,0,1215.16948429127,0,1472.81320197508,0.76168850122951,1.25783176734112,0,0
1,1,1080.06594249916,120.570861566499,1214.3619520598,134.296009560637,129.928268048747,1033.25904690978,1,0,1080.06594249916,120.570861566499,1629.32376392589,0.914961727333721,1.61561749465764,1,0
1,1,741.97954959111,65.7050993608349,816.345073815602,74.365524224492,80.7481020099262,649.394251461065,0,1,741.97954959111,65.7050993608349,1045.00614760784,0.15208001510473,1.15236817591358,0,1
1,1,947.723348750922,127.49039982847,1075.21374857939,127.49039982847,130.63620845385,718.221477166684,1,1,947.723348750922,127.49039982847,1135.27050470952,0.353555971006863,1.83293704260141,1,1
1,1,1246.85305432205,126.105283094544,1392.24967120529,145.396616883242,149.903134048401,1268.01580845361,1,0,1246.85305432205,126.105283094544,2078.27216592406,1.20744086022023,1.68469631802291,0,0
1,1,598.008154842593,77.1384559369542,701.454457117115,103.446302274522,176.772303702062,1059.75860570109,1,0,598.008154842593,77.1384559369542,2496.65496025473,0.951137758144177,1.98690144652501,0,0
1,1,1006.23528521452,159.947356340941,1211.40358717506,205.168301960542,143.741179525179,772.316797455534,1,1,1006.23528521452,159.947356340941,1390.41071105227,0.498789650497492,1.89797177852597,0,0
1,0,1361.71985348853,64.8139219406724,1443.2813990095,81.5615455209703,105.015187831187,1297.27011580024,0,0,1443.2813990095,0,1508.24660407379,1.2400248923176,0.940325060044415,1,1
1,1,1083.25841461553,41.3906536806066,1133.42584252981,50.1674279142812,85.0189315076345,757.811087608592,0,1,1083.25841461553,41.3906536806066,2208.49615277036,0.460868259579875,1.0153782581212,1,1
1,1,555.837622121254,105.673265140016,665.727761949549,109.890139828295,105.036947188743,993.773466564996,0,0,555.837622121254,105.673265140016,951.579015538374,0.859298971204553,1.32174158296548,1,1
1,1,251.674995355968,97.8691269074824,356.510330057431,104.835334701463,99.5491971130538,913.958236132793,0,0,251.674995355968,97.8691269074824,2205.17626113138,0.739692681287415,1.26248053642921,0,1
1,0,395.802036661143,91.0217055521584,486.823742213301,91.0217055521584,110.063687531707,652.328381838826,1,1,486.823742213301,0,693.924515112303,0.161096176526044,1.69091290356591,1,1
1,1,665.804866865644,171.220028773935,896.876122526225,231.07125566058,163.35236366755,860.880876696763,1,0,665.804866865644,171.220028773935,1641.60875645596,0.654223057520576,1.99955336330459,0,0
1,1,232.242457216668,249.432822500261,481.675279716929,249.432822500261,148.138525305236,795.941432516568,1,0,232.242457216668,249.432822500261,1570.35385747167,0.542179436995648,1.91936748337466,0,1
1,1,1328.96403353767,92.297218165162,1421.26125170283,92.297218165162,116.924325897485,1032.19967794209,1,0,1328.96403353767,92.297218165162,2231.52638131392,0.91349630529061,1.48434755844064,1,1
1,1,757.863630060833,64.4765098177539,834.811764361619,76.9481343007865,84.0471824694968,732.01026797506,0,1,757.863630060833,64.4765098177539,1662.66368216349,0.391589082302526,1.04633870841935,0,1
1,1,482.801805863496,74.853685880259,559.221777390178,76.4199715266816,88.52881696618,632.907077371684,1,1,482.801805863496,74.853685880259,1288.07612870202,0.100647228334565,1.44141743243672,0,0
1,1,668.21117365746,114.804846689935,805.41215886093,137.20098520347,120.332909146865,693.581247715039,1,1,668.21117365746,114.804846689935,2232.64095249599,0.283736777869053,1.75642638900317,0,0
1,0,480.900206952331,118.121370587813,629.736300827504,148.836093875173,152.388434565484,945.877647156521,1,0,629.736300827504,0,1219.31714385282,0.78873317663325,1.86226599838119,1,0
1,1,823.300039389125,100.011298605507,926.686440394626,103.386401005501,103.295712875748,947.844142632888,0,0,823.300039389125,100.011298605507,1043.85654925644,0.791700117476284,1.33361946111545,1,1
0,0,1329.79128358514,78.4584018278821,1421.53962018891,91.7483366037662,133.483011471511,917.584708495639,1,0,635.279793967493,0,635.279793967493,0.745349858575501,1.71296157159377,1,0
1,1,1121.02940762786,171.002664035323,1327.44599322318,206.416585595324,164.747094303965,1331.79443697345,1,0,1121.02940762786,171.002664035323,1792.84363044796,1.27754644656321,1.77643450282048,1,0
1,1,514.222030069915,183.936406794001,698.158436863916,183.936406794001,106.017066663213,709.184939835813,1,1,514.222030069915,183.936406794001,1772.77787368116,0.328232677096967,1.58141285534948,0,1
1,1,1705.15754787243,46.8035503377718,1763.41283192747,58.2552840550375,96.2023352175325,1041.22291065612,0,0,1705.15754787243,46.8035503377718,2768.64310780998,0.925930252808612,0.962248520483263,1,1
1,1,288.955948586529,118.118996909009,445.530194709825,156.574246123295,140.728340231898,682.99323032952,1,1,288.955948586529,118.118996909009,2124.52978437389,0.252969895703718,1.96367549779825,0,0
1,1,607.083612658484,98.3546446367658,705.438257295249,98.3546446367658,99.8584234966665,886.937752655316,0,0,607.083612658484,98.3546446367658,2201.83323312218,0.696821146367583,1.31569024634082,1,0
0,0,1568.23478216458,144.957622944509,1727.2065896679,158.97180750332,141.64431462391,1339.26861068337,1,0,1239.83769514598,0,1239.83769514598,1.28554133001715,1.58457086209673,1,0
1,1,988.063361088856,137.847603626436,1125.91096471529,137.847603626436,116.981956664959,1279.19889831822,0,0,988.063361088856,137.847603626436,1146.96637316432,1.21998471470317,1.32008097318467,1,0
1,0,390.624124735772,114.019335423742,537.855639254297,147.231514518524,152.947321096622,870.588039586944,1,0,537.855639254297,0,1758.14484788571,0.670241272710264,1.91127646716777,0,0
1,0,1619.23952603859,151.887446284434,1779.92845178598,160.688925747388,122.263128924864,1086.5635766156,1,0,1779.92845178598,0,1841.24330466148,0.986821875781752,1.51266119240317,1,0
1,1,1167.19696161781,90.1310130643968,1257.32797468221,90.1310130643968,104.437379773037,1059.8937031236,0,0,1167.19696161781,90.1310130643968,2143.26106294502,0.951319860008079,1.21063899055589,1,0
1,1,590.915134418622,119.902975366069,714.292684816514,123.377550397892,95.4722220290504,702.900571837599,1,1,590.915134418622,119.902975366069,784.04176403755,0.310430895444006,1.45713258467149,0,0
1,1,514.95905923546,61.9344045319615,588.972093474931,74.0130342394704,79.6445644298551,670.118815950436,0,1,514.95905923546,61.9344045319615,2142.2779535398,0.214910067804158,1.04366923498455,1,1
1,1,649.233951853104,85.9125718504501,740.252261714127,91.0183098610237,109.933490465178,843.462694772615,1,0,649.233951853104,85.9125718504501,2105.31374189582,0.625022391858511,1.5154610415455,1,0
1,0,490.67513814065,89.2641255443429,592.199377276407,101.524239135757,117.413018955583,759.734163844415,1,1,592.199377276407,0,1640.46028354205,0.465937175352592,1.65739580329973,1,0
1,1,867.807107629846,112.565292805827,1003.44393233823,135.636824708381,97.2982771147202,1021.65872639076,0,0,867.807107629846,112.565292805827,2111.49318763207,0.898832553981338,1.02710505300201,1,1
1,1,1052.33883338365,138.047054615132,1193.19849999312,140.859666609466,101.96640485626,903.014474549342,0,0,1052.33883338365,138.047054615132,1569.46598437931,0.72248368955683,1.3596609600354,1,1
1,1,1261.45867599929,83.663460299213,1368.11170250746,106.653026508169,98.8899639484176,1148.15087585242,0,0,1261.45867599929,83.663460299213,2099.08231160892,1.06558284743223,0.914443008298986,1,1
1,0,1029.10368342903,84.9272272228862,1120.11829519989,91.0146117708513,94.9307788582068,818.5987834573,0,0,1120.11829519989,0,1291.75130471122,0.582277254187502,1.26154935385566,1,1
1,0,184.102566702758,69.9311270438207,269.708087609917,85.605520907159,78.5626349461668,670.975479254907,0,1,269.708087609917,0,1655.02878006082,0.217465185439214,0.995522161363624,1,1
1,1,980.065011634817,78.029693946528,1066.84646150851,86.7814498736933,116.633445928209,807.722044251013,1,0,980.065011634817,78.029693946528,2348.40027159671,0.563168563854415,1.61260688365437,1,0
1,1,894.45581767199,120.377294896005,1014.833112568,120.377294896005,132.866974829939,960.625942071221,1,0,894.45581767199,120.377294896005,1522.19613215843,0.810835849968716,1.6826221043244,0,1
1,1,598.938988217445,84.6064831125767,701.113372586029,102.174384368584,120.016238954976,671.552016343166,1,1,598.938988217445,84.6064831125767,828.018701540598,0.219182951743714,1.77734021591023,0,0
1,1,649.774281068508,42.111981884042,702.580605708472,52.8063246399636,80.080820972064,709.593762616651,0,1,649.774281068508,42.111981884042,846.100311649766,0.329385281915311,0.947402674262412,1,1
1,1,624.177812524918,52.2986379637895,684.343559877164,60.1657473522462,82.2861370621248,681.164588956201,0,1,624.177812524918,52.2986379637895,1558.2692317393,0.247607928216457,1.11973423690069,0,1
1,0,575.351332135666,106.968094922104,682.31942705777,106.968094922104,111.283017869671,1182.48953843133,0,0,682.31942705777,0,1350.49027276691,1.10768181904918,1.2659070704598,1,0
1,1,477.33822739769,72.6483294169613,575.21302598334,97.8747985856491,159.183486594955,815.70146964178,1,0,477.33822739769,72.6483294169613,1191.92622532223,0.577212059998419,1.99611740326509,0,0
1,0,537.328792289568,45.8047855774685,590.674696658103,53.3459043685348,94.8636850643157,918.186939095657,0,0,590.674696658103,0,839.895677333698,0.746287153211888,1.09518273710273,0,1
1,1,1325.55535196666,103.546789651466,1429.10214161813,103.546789651466,105.988379986118,1038.99787462317,0,0,1325.55535196666,103.546789651466,2534.5929079304,0.922874207855202,1.28822400991339,1,0
1,1,579.986704913557,89.3911621303637,674.586718871623,94.600013958067,90.5281873095857,734.657627362252,0,1,579.986704913557,89.3911621303637,2295.65383268486,0.398809155151248,1.28672839216888,0,1
1,1,1505.96614549088,151.302819700404,1657.26896519128,151.302819700404,134.846941182434,1332.06459296492,1,0,1505.96614549088,151.302819700404,3288.26052762253,1.27783620448783,1.52598688108847,1,1
1,1,666.749491128052,66.1202066059006,733.504615598972,66.7551244709199,100.392811132856,816.913471582959,1,0,666.749491128052,66.1202066059006,939.453246868129,0.57933311330853,1.4191133355489,0,0
0,0,708.975487200861,130.031381721551,839.006868922413,130.031381721551,95.6509622769684,858.357345568532,0,0,828.206666675396,0,828.206666675396,0.650029284940101,1.21898990250193,1,0
1,1,2252.27151354242,169.186873588736,2435.61542284539,183.343909302975,126.799584998038,1081.46819516121,1,0,2252.27151354242,169.186873588736,2887.52075333081,0.980106909829192,1.5607196202036,1,0
1,1,1437.28161974065,129.132593023884,1602.87309606818,165.591476327529,179.732455351431,1302.02343101814,1,0,1437.28161974065,129.132593023884,3429.34320003912,1.24524974111468,1.89736807958689,1,0
1,1,683.747470975966,141.910361282707,825.657832258672,141.910361282707,147.369915323219,761.753952982102,1,1,683.747470975966,141.910361282707,2607.17101226665,0.471247214390896,1.93946461540181,0,1
1,0,563.2575179392,75.5521512313734,643.335454949918,80.0779370107175,108.052278672185,808.817912947811,1,0,643.335454949918,0,1255.06732636131,0.565105450032279,1.5163544209674,0,0
1,1,663.977009887714,67.9253201467382,731.902330034452,67.9253201467382,102.056303068101,693.234701487355,1,1,663.977009887714,67.9253201467382,2501.99332732325,0.282737232875079,1.55087935249321,0,1
1,1,749.604053982898,60.1400552563599,809.744109239258,60.1400552563599,111.57679730701,644.778181088843,1,1,749.604053982898,60.1400552563599,997.648849083475,0.137812704716343,1.71671163435094,1,1
0,0,1278.1245036273,221.609689956013,1564.65235877325,286.527855145952,178.438531826389,1241.50000484665,1,0,192.703643487766,0,192.703643487766,1.1772508697887,1.91383615182713,0,0
0,0,959.561656392164,58.5591276160306,1033.00751611273,73.4458597205656,94.0656853350646,998.679520654391,0,0,256.442238390446,0,256.442238390446,0.866334181479178,0.946976879844442,1,1
1,1,669.87247913856,193.915233607493,895.673049245651,225.800570107091,133.705829657037,935.894043061259,1,0,669.87247913856,193.915233607493,2001.27052045207,0.773574668874498,1.70446210626978,1,0
1,0,871.227324027642,100.723590304101,971.950914331743,100.723590304101,107.760675305776,1237.11803574982,0,0,971.950914331743,0,1398.98531171493,1.17219969831174,1.0941762978211,1,0
1,1,876.066802726728,99.4849044940613,1002.07030415827,126.003501431541,136.811237433717,735.727770687372,1,1,876.066802726728,99.4849044940613,1973.24956958708,0.401720347048249,1.87260755335446,0,0
1,1,662.714536621348,56.1860064562154,728.798720883094,66.0841842617456,78.6652852835992,646.085368858944,0,1,662.714536621348,56.1860064562154,1363.13355466642,0.141863289976027,1.07547656418756,1,1
1,1,772.09874131839,92.2017446169585,864.300485935348,92.2017446169585,94.0858271559781,742.832231884775,0,1,772.09874131839,92.2017446169585,1610.73904127005,0.42094044190133,1.39308429323137,0,0
1,1,1004.30159288591,171.576555043776,1175.87814792968,171.576555043776,124.458903296348,730.415671316652,1,1,1004.30159288591,171.576555043776,1348.89129890727,0.387227569702081,1.75975912061986,1,1
1,0,363.297111701929,85.5928694037207,448.889981105649,85.5928694037207,87.7307493240219,713.05005673874,0,1,448.889981105649,0,1491.35201384779,0.339103247509338,1.24180494367611,1,0
1,0,1025.16447544018,126.653055749987,1151.8894656172,126.724990177024,108.093179637178,1006.71388553518,0,0,1151.8894656172,0,1948.815165204,0.877781038230751,1.398864393658,1,1
1,1,877.602725567854,69.7610499186954,947.363775486549,69.7610499186954,92.2945856867627,729.270204162214,0,1,877.602725567854,69.7610499186954,2171.21936273631,0.384088627526071,1.36586297194008,1,0
0,0,1892.20833165687,121.534872229742,2031.31347234209,139.105140685222,146.066218610626,1226.6382471344,1,0,1263.76206462737,0,1263.76206462737,1.16004653447075,1.67005763833877,1,0
0,0,452.214519523435,99.8588570856376,577.178152866474,124.963633343039,133.269287027828,727.232563561389,1,1,514.953315025195,0,514.953315025195,0.378492642471101,1.84853000375442,1,0
1,1,1495.55817118827,121.071107922751,1645.80057191247,150.242400724204,165.851820212471,1220.03208556563,1,0,1495.55817118827,121.071107922751,2725.40454669371,1.15233205289347,1.83174390564673,1,0
1,1,817.463315027663,162.894735944578,1030.03670386222,212.57338883456,138.690148867991,695.002609361767,1,1,817.463315027663,162.894735944578,1885.70042052855,0.287831200070214,1.93236617504153,1,0
1,0,784.561723086935,100.988369023162,885.550092110097,100.988369023162,80.6831763774784,721.982542901555,0,1,885.550092110097,0,1524.66043357272,0.364001919587608,0.93776502169203,0,0
1,1,621.34157647281,161.397566531513,782.739143004323,161.397566531513,102.704651311544,643.095010232551,1,1,621.34157647281,161.397566531513,1006.67797219842,0.132584948362783,1.61510240209755,0,1
1,1,2274.23619756673,82.8492768700784,2366.14206865346,91.9058710867322,143.095316589454,1314.07615200114,1,0,2274.23619756673,82.8492768700784,2990.77137809444,1.2584130738629,1.60748379454017,0,0
0,0,515.2318625723,44.3007571886363,567.493871868442,52.2620092961417,80.1848109028986,669.027243968815,0,1,524.222053191625,0,524.222053191625,0.211649565440603,1.06946412355173,0,1
1,1,864.822644884269,104.48838309451,969.311027978779,104.48838309451,93.1592451404863,919.403371906969,0,0,864.822644884269,104.48838309451,1495.91119981328,0.748178501247894,1.0328559726011,1,0
1,1,869.469395873615,79.0858460888168,948.555241962432,79.0858460888168,164.71895496211,1102.88266113528,1,0,869.469395873615,79.0858460888168,1541.57891102369,1.00811804575846,1.87725663080346,1,1
0,0,900.34775153235,110.994898336657,1017.56768204589,117.219930513539,90.0656947885701,726.908000323294,0,1,999.457987654023,0,999.457987654023,0.377599845030345,1.29086464212742,0,1
1,1,863.132443017382,141.843140894796,1035.08903201516,171.956588997781,142.798592246053,938.803802134755,1,0,863.132443017382,141.843140894796,1917.80600791709,0.778009305661544,1.78504049992189,0,0
0,0,843.942029917752,173.687488103823,1020.73650423342,176.794474315669,110.021190970035,981.135613563072,1,0,914.264788595028,0,914.264788595028,0.841015271623619,1.4354605136672,0,0
1,0,566.571023096926,64.8909191280043,636.893361224303,70.3223381273769,88.7094172959212,727.289952905569,0,1,636.893361224303,0,1440.4825062491,0.378650465656538,1.23923638057895,0,1
1,1,703.09113391722,98.3061246706026,825.786777444866,122.695643527647,139.849102040327,802.126298429296,1,0,703.09113391722,98.3061246706026,876.063063014768,0.55323724972317,1.84324102979153,0,0
1,0,819.150047991509,90.3839994059516,917.617275136789,98.4672271452797,110.770781640695,773.52867764812,1,0,917.617275136789,0,1084.020410222,0.501375349287409,1.57131303893402,0,0
1,0,1108.42635849264,107.731710310005,1229.02719248415,120.600833991514,96.5790970378131,905.80545807596,0,0,1229.02719248415,0,1921.77511041518,0.726892224000767,1.17431554610375,1,1
1,1,723.329235735127,150.216576890437,912.59212026152,189.262884526393,170.040573749283,1221.86466816885,1,0,723.329235735127,150.216576890437,2410.08679799806,1.15447626774199,1.86211774670519,0,0
1,1,1001.94594747693,95.8347480076029,1130.78761645036,128.841668973429,145.864340409041,698.245786852191,1,1,1001.94594747693,95.8347480076029,2851.8006007823,0.297142341879662,1.99191788989119,0,0
1,1,379.152804023102,50.8637614818155,430.016565504918,50.8637614818155,82.1992675246655,714.004789146084,0,1,379.152804023102,50.8637614818155,1550.96749683514,0.341779339609202,1.02204196415842,1,0
0,0,1125.79772059541,89.519488807015,1242.05335834347,116.255637748063,175.643080148168,1177.02019194811,1,0,416.45364400465,0,416.45364400465,1.10105894649867,1.9226703728782,1,0
1,1,742.530874905883,169.0815643404,911.612439246283,169.0815643404,143.040241110171,866.052634262893,1,0,742.530874905883,169.0815643404,2223.05931013334,0.662779550442938,1.83036516488064,0,1
1,0,1027.86621278571,72.5309321076094,1111.74266615804,83.8764533723382,96.7048378402837,950.840054073219,0,0,1111.74266615804,0,1127.77914530598,0.796208373294212,1.10933639530558,1,1
1,0,902.19874038547,78.7454688870708,993.043448324838,90.8447079393679,121.828970385708,779.901332111567,1,0,993.043448324838,0,1839.74810165819,0.513096306270454,1.68586160901468,1,0
0,0,1163.22285325465,137.675894630402,1339.27387297966,176.051019725004,132.169609098436,677.100253224804,1,1,1337.12152589578,0,1337.12152589578,0.235638692951761,1.89174300914165,0,0
1,1,2647.85004884566,106.125861242627,2780.2281982437,132.378149398043,106.336782164683,1319.32802496428,0,0,2647.85004884566,106.125861242627,3221.33247123661,1.2641111628036,0.95792632966768,1,1
1,0,629.093338728778,201.814835021219,868.41161507474,239.318276345962,146.788318448834,1087.15948749587,1,0,868.41161507474,0,1423.82888961583,0.987605141408276,1.7408874949906,0,0
0,0,460.141727141325,137.019748532654,625.988713225307,165.846986083982,80.3824686003491,689.247687174206,0,1,524.541085306555,0,524.541085306555,0.271201388658956,1.01811894525308,0,1
1,1,751.150682621978,82.6469179131567,833.797600535135,82.6469179131567,109.466609173567,872.481511812673,1,0,751.150682621978,82.6469179131567,1909.86094114591,0.673344948503654,1.49202009893488,0,1
1,0,748.122044457241,74.6745664640797,822.796610921321,74.6745664640797,113.238862611847,935.301367461236,1,0,822.796610921321,0,1940.05778087303,0.772669707851019,1.4971231297357,0,1
1,1,574.634279088463,71.5258294679297,646.160108556393,71.5258294679297,79.949931090595,709.138464232971,0,1,574.634279088463,71.5258294679297,1624.61353066505,0.328101605148986,0.943233652762137,0,0
1,0,775.736021793548,119.482575268527,895.218597062075,119.482575268527,102.006234426005,975.511571402539,0,0,895.218597062075,0,1150.17823227681,0.832802888592705,1.25064355554059,0,0
1,1,884.680861795286,68.5659289228793,962.379848319335,77.6989865240488,101.057461336505,1024.20642243464,0,0,884.680861795286,68.5659289228793,1165.48397885818,0.902390528132673,1.14990706916433,1,1
1,1,710.475975824674,90.8788622157906,808.391194788098,97.9152189634237,98.7430435340052,904.112027028097,0,0,710.475975824674,90.8788622157906,2690.94692197644,0.724218966311309,1.25085088727064,1,1
1,1,611.407181708239,127.501006744407,760.544281164171,149.137099455932,130.246236958666,865.660931388397,1,0,611.407181708239,127.501006744407,2390.22023744798,0.662133282427676,1.71348350571934,0,0
1,1,1161.92418716468,249.894412724093,1411.81859988878,249.894412724093,162.144174304004,1108.48150687388,1,0,1161.92418716468,249.894412724093,2364.1567017426,1.01535192271229,1.85485040934291,1,1
0,0,1492.67801047673,100.642939583575,1593.3209500603,100.642939583575,126.622632873654,1334.97155064503,1,0,409.947253041901,0,409.947253041901,1.28095037175575,1.44615769609809,1,1
1,0,507.05719399104,124.595021375429,642.147730844559,135.090536853518,116.401464291815,884.037504852379,1,0,642.147730844559,0,1098.70141723659,0.692142125773244,1.56175309664104,1,0
1,0,956.169818410972,55.0959675308564,1011.26578594183,55.0959675308564,91.235406685879,733.019545505383,0,1,1011.26578594183,0,1094.5102109341,0.394344733227044,1.31713210991584,1,0
1,1,682.637718220243,78.3713478448474,761.00906606509,78.3713478448474,85.0447918978278,660.856641485329,0,1,682.637718220243,78.3713478448474,876.919616356494,0.187073870133609,1.29018640052527,0,0
0,0,2133.8312645714,76.9594472406676,2220.4589485872,86.6276840157922,111.867807743963,1286.16329904418,0,0,764.220283785835,0,764.220283785835,1.22774125555065,1.16331836513709,1,1
1,0,1064.2235971652,233.201222610389,1297.42481977558,233.201222610389,111.052977108317,1075.69035667049,0,0,1297.42481977558,0,1474.58310106304,0.972454180994537,1.39423701467458,0,0
1,1,765.197865900553,65.8168713908465,840.809990370996,75.6121244704425,115.233304576744,716.914687582054,1,1,765.197865900553,65.8168713908465,2472.17740423788,0.349913696558215,1.67748087467626,0,0
1,1,744.044327210889,184.321809988295,966.806769061048,222.762441850159,154.87419559407,1147.78105591733,1,0,744.044327210889,184.321809988295,1677.89493253107,1.06512262978358,1.77884544637054,1,0
1,1,949.435426743746,89.5864719684238,1054.27119835824,104.835771614491,99.4876384084149,1032.91991497439,0,0,949.435426743746,89.5864719684238,2599.41886636154,0.914492770668585,1.08561856048182,0,1
